pid,categories,name,reviews
"B008GGCAVM,B00DOPNMVM","Amazon Devices,Kindle Store","Kindle Fire HD 7""","A 4.5 star tablet (Updated) 3,143 of 3,313 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"More evolutionary than revolutionary, but worth the upgrade 11,"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"A new step forward for me in reading on my Kindle! 9,"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"Good as a first Paperwhite, not worthy of an upgrade 12,"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"More evolutionary than revolutionary, but worth the upgrade 11,315 of 11,615 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"A new step forward for me in reading on my Kindle! 9,738 of 10,030 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"Good as a first Paperwhite, not worthy of an upgrade 12,279 of 12,779 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"More evolutionary than revolutionary, but worth the upgrade 11,325 of 11,625 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"A new step forward for me in reading on my Kindle! 9,733 of 10,025 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"Good as a first Paperwhite, not worthy of an upgrade 12,284 of 12,784 people found this helpful. Was this review helpful to you Yes No"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"More evolutionary than revolutionary, but worth the upgrade"
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,A new step forward for me in reading on my Kindle!
B00KSR13CE,"Amazon Devices,Kindle Accessories",Kindle Paperwhite,"Good as a first Paperwhite, not worthy of an upgrade"
B01M71HRMY,"Electronics,Amazon Devices",All-New Fire 7 Tablet with Alexa,"Amazon's two Bargain Fire Tablets How good is the 7 model and how do they Compare (And note sound quality limitations) 1,"
B01M71HRMY,"Electronics,Amazon Devices",All-New Fire 7 Tablet with Alexa,Great tablet for basic use
B01M71HRMY,"Electronics,Amazon Devices",All-New Fire 7 Tablet with Alexa,IPS screen makes all the difference in the world still no Google app compatibility
B01M71HRMY,"Electronics,Amazon Devices",All-New Fire 7 Tablet with Alexa,Parkinson's Disabled and LOVES it!
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"A new companion for my Brother With MS 33,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"The Smartest of Them All!!! (Check out the video for a quick demo) 11,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"Best 50 I ever spent!!!! 3,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,Alexea Bluetooth speaker
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,Outstanding Price Point! An Emotional Moment and The Power of Alexa! - Ordering More Today
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"A huge improvement over last years release and for half the price 5,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,MAJOR SECURITY FLAW
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"A new companion for my Brother With MS 29,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"The Smartest of Them All!!! (Check out the video for a quick demo) 10,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"Best 50 I ever spent!!!! 2,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"A new companion for my Brother With MS 30,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"A new companion for my Brother With MS 28,"
B01K8B8YA8,"Amazon Devices,Electronics,Kindle Store",Echo Dot (2nd Generation) - Black,"Best 50 I ever spent!!!! 1,"
B010BWYDYA,"Amazon Devices,Electronics,Kindle Store",Fire Tablet with Alexa,"This is a steal for 50 as long as you arent expecting a Premium experience. 14,"
B010BWYDYA,"Amazon Devices,Electronics,Kindle Store",Fire Tablet with Alexa,"UPDATED: Incredible Value for Under 50! 11,"
B010BWYDYA,"Amazon Devices,Electronics,Kindle Store",Fire Tablet with Alexa,"Best Value, Especially with Prime, but beware: mine has 2 dead pixels, Works with GH4 + Antutu Benchmarked! 6,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Uber Awesome, In Fact you can even order an Uber ride from it!! 14,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Already very practical for overcoming disability issues 27,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,She was a beautiful lady here on earth and I am sure she ...
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Uber Awesome, In Fact you can even order an Uber ride from it!! 13,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Uber Awesome, In Fact you can even order an Uber ride from it!! 11,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Already very practical for overcoming disability issues 26,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Alexa, my love. Thy name is inflexible, but thou art otherwise a nearly perfect spouse. 48,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Uber Awesome, In Fact you can even order an Uber ride from it!! 12,"
B01KIOU214,"Amazon Devices,Electronics,Kindle Store,Amazon Echo",Amazon Echo - Black,"Already very practical for overcoming disability issues 25,"
B00DOPNK14,"Amazon Devices,Kindle Store,Kindle Accessories",Kindle Paperwhite,"More evolutionary than revolutionary, but worth the upgrade 11,"
B00DOPNK14,"Amazon Devices,Kindle Store,Kindle Accessories",Kindle Paperwhite,"A new step forward for me in reading on my Kindle! 9,"
B00DOPNK14,"Amazon Devices,Kindle Store,Kindle Accessories",Kindle Paperwhite,"Good as a first Paperwhite, not worthy of an upgrade 12,"
B00DOPNK14,"Amazon Devices,Kindle Store,Kindle Accessories",Kindle Paperwhite,Huge upgrade from the kindle keyboard
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life 18,"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Excellent 3rd-generation tablet that compares favorably to the competition 6,"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Kinder Fire, Very Hot!"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Nice Tablet with Sharp Display
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",New kindle fire hdx 7# would not let me register
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Nice Tablet with Sharp Display
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Excellent 3rd-generation tablet that compares favorably to the competition
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Excellent 3rd-generation tablet that compares favorably to the competition
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Excellent 3rd-generation tablet that compares favorably to the competition
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",First Kindle
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",It's Wonderful
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Getting To Know You
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Not as happy as I was with the standard HD Version
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Nice Tablet with Sharp Display
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Helpp desk is a joke
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Potentially a nice complement to a Kindle Paperwhite
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",my kindle fireHDX
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",kindle fire HDX
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Beware of what you're getting into!
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""",Nice Tablet with Sharp Display
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Kinder Fire, Very Hot!"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Excellent 3rd-generation tablet that compares favorably to the competition 6,424 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,260 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Excellent 3rd-generation tablet that compares favorably to the competition 6,423 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Excellent 3rd-generation tablet that compares favorably to the competition 6,419 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life 18,543 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,261 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,258 of 4,602 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life 18,544 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,262 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life 18,545 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Apri 28th update - Good upgrade from last year model-Beautiful Display, Great Device-Fell short on battery life 18,548 people found this helpful. Was this review helpful to you Yes No"
"B00DOPNO4M,B00BWYQ9YE,B00CYQPMJC,B00CUU1CGY,B00BWYRF7E,B00CYQP3AK","Amazon Devices,Kindle Store,buy a kindle","Kindle Fire HDX 7""","Nice Tablet with Sharp Display 4,263 people found this helpful. Was this review helpful to you Yes No"
